# OpenSignals Text File Format. Version 1					
"# {""00:07:80:65:E0:2A"": {""position"": 0, ""device"": ""biosignalsplux"", ""device name"": ""00:07:80:65:E0:2A"", ""device connection"": ""BTH00:07:80:65:E0:2A"", ""sampling rate"": 1000, ""resolution"": [16, 16, 16, 16], ""firmware version"": 775, ""comments"": """", ""keywords"": """", ""mode"": 2, ""sync interval"": 2, ""date"": ""2022-2-10"", ""time"": ""17:19:13.655"", ""channels"": [1, 2, 3, 4], ""sensor"": [""EMG"", ""EMG"", ""EDA"", ""ECG""], ""label"": [""CH1"", ""CH2"", ""CH3"", ""CH4""], ""column"": [""nSeq"", ""DI"", ""CH1"", ""CH2"", ""CH3"", ""CH4""], ""special"": [{""SpO2"": [80, 40, 5, 4, 3, 3]}, {""SpO2"": [80, 40, 5, 4, 3, 3]}, {""SpO2"": [80, 40, 5, 4, 3, 3]}, {""SpO2"": [80, 40, 5, 4, 3, 3]}, {""SpO2"": [80, 40, 5, 4, 3, 3]}, {""SpO2"": [80, 40, 5, 4, 3, 3]}, {""SpO2"": [80, 40, 5, 4, 3, 3]}, {""SpO2"": [80, 40, 5, 4, 3, 3]}], ""digital IO"": [0, 1], ""sleeve color"": [""dark_blue"", ""red"", ""yellow"", ""red""], ""convertedValues"": 0}}"					
# EndOfHeader					
1	1	37072	40521	25114	36154
2	1	33690	28162	44205	27476
3	1	27486	28881	29295	44910
4	1	31799	29788	37754	28397
5	1	38267	27664	31519	44297
6	1	33505	39933	37544	43656
7	1	28772	39371	29760	41768
8	1	32393	43173	26327	28949
9	1	37398	27379	39670	29992
10	1	34492	44000	40823	28874
11	1	39568	42642	34774	35712
12	0	34889	29567	42691	41294
13	0	41547	37907	35603	33852
14	0	39756	34082	32181	32612
15	0	30839	40785	41960	36859
16	0	36135	31024	37682	31587
17	0	35393	30481	34404	32081
18	0	29734	44812	25057	35234
19	0	31730	35374	25200	26407
20	0	33548	25815	41174	35861
21	0	27176	44100	40389	31726
22	0	26085	29877	29743	41695
23	0	42518	39938	42328	34930
24	0	27483	44522	42696	39679
25	0	31167	38785	31629	32436
26	0	29784	36829	39247	41604
27	0	40897	32330	30190	44596
28	0	39770	27819	31726	32247
29	0	31979	32561	44436	36084
30	0	27142	30459	43595	36474
31	0	32605	25001	43064	43752
32	0	35187	33765	39993	26643
33	0	31480	40853	29165	26369
34	0	26686	44208	39235	37338
35	0	41918	44105	30388	32379
36	0	38815	25524	32202	30020
37	0	41282	29679	38735	41290
38	0	26187	41601	27699	31721
39	0	42160	38770	41849	44024
40	0	38417	40255	41135	35643
41	0	26333	39764	41771	32984
42	0	42144	44371	31708	29788
43	0	38668	29381	29057	40570
44	0	32500	34434	41240	36743
45	0	30669	32035	40767	38684
46	0	36024	44370	32402	44469
47	0	30024	44885	29720	26810
48	0	43113	43309	26181	37767
49	0	39739	43286	33752	31508
50	0	29650	35480	29677	31063
51	0	39174	32244	42095	40798
52	0	33060	39190	32462	31937
53	0	29308	25138	26591	35218
54	0	25049	35252	33935	27384
55	0	40070	32085	33757	38662
56	0	29017	39624	28846	33199
57	0	38333	32650	33542	29651
58	0	37293	29039	41948	34151
59	0	44263	38401	41743	41188
60	0	42045	42276	42590	36634
61	0	40746	42597	41518	36201
62	0	26893	41856	44647	25926
63	0	26396	26507	31868	32063
64	0	37390	36970	36818	33605
65	0	28324	33766	26527	35787
66	0	30310	33795	30888	26760
67	0	34534	36806	44980	41060
68	0	42983	33585	39319	31335
69	0	28817	28424	29771	37644
70	0	41564	34758	27463	25820
71	0	44516	39065	26296	42534
72	0	42258	28343	30456	30242
73	0	38155	44843	27062	27662
74	0	27527	43912	37368	42248
75	0	35885	39180	33431	31965
76	0	37250	35127	29881	27143
77	0	27302	29824	32945	41019
78	0	43183	32996	27964	36638
79	0	25689	41498	36645	25860
80	0	44887	41982	26213	39412
81	0	31200	43048	40947	28087
82	0	28127	44191	30286	38807
83	0	35213	40428	31289	27412
84	0	28610	41197	40080	32694
85	0	27150	34818	29627	44069
86	0	33951	38300	26291	38120
87	0	29806	28169	30834	35316
88	0	40710	25963	33847	36575
89	0	27248	31800	36174	38549
90	0	35808	41706	33476	32912
91	0	34781	27293	38580	39450
92	0	30894	29368	39497	43324
93	0	44861	26498	43915	28485
94	0	25946	36234	31230	27523
95	0	40673	37950	41164	29432
96	0	31744	28754	34801	31504
97	0	31630	37617	28756	38233
98	0	30686	26378	42986	43878
99	0	27669	30063	35969	32397
100	0	28431	27670	40352	41296
101	0	44327	27857	28580	34080
102	0	43135	37222	36924	26411
103	0	41205	42297	43808	27758
104	0	39556	36097	31191	33104
105	0	27604	36345	28619	32890
106	0	44528	42559	36281	42745
107	0	42332	33950	27357	37916
108	0	33165	40283	34855	37563
109	0	32338	33844	34908	27143
110	0	33299	38663	37178	25621
111	0	32144	41907	34189	40619
112	0	32026	42021	34770	38744
113	0	43589	25196	38002	41404
114	0	29893	43787	36444	33836
115	0	34199	36379	33129	40826
116	0	37345	30182	33704	33648
117	0	26348	32942	40947	35732
118	0	26910	37485	35733	34295
119	0	35364	38448	30628	30367
120	0	28919	40464	43801	41806
121	0	32819	38314	42208	33482
122	0	42118	40880	31734	25493
123	0	41462	29131	26942	39923
124	0	28756	34858	42433	36136
125	0	25706	31733	29263	30952
126	0	35340	32890	27941	39317
127	0	40420	37113	25356	30120
128	0	39511	28700	34253	43724
129	0	25535	35127	35487	28442
130	0	42163	28397	37072	44993
131	0	41205	40240	30983	43985
132	0	32670	38423	36609	37013
133	0	39889	30590	29155	44910
134	0	39741	26355	34336	42091
135	0	35458	36563	32443	31453
136	0	43686	41122	39557	29436
137	0	36875	37460	39154	41167
138	0	37604	26432	36868	26017
139	0	34645	25258	39934	30001
140	0	35278	43788	43413	27253
141	0	26121	42745	34729	40378
142	0	35363	40633	27596	44715
143	0	40127	34180	32328	27381
144	0	35265	35553	41656	28176
145	0	29842	25546	29659	39300
146	0	36819	40540	35317	28598
147	0	35358	26898	40519	31226
148	0	31288	25260	37655	35554
149	0	31671	30415	27663	40380
150	0	33514	36527	34043	26126
151	0	28818	36060	44345	28151
152	0	39307	40794	33611	29733
153	0	25667	35960	34241	40285
154	0	41126	35677	41658	42520
155	0	37214	43989	34471	30761
156	0	41294	40381	27501	40515
157	0	28412	30893	32343	44540
158	0	33560	39434	42343	44422
159	0	43202	30824	28004	36354
160	0	31397	26013	25377	37598
161	0	33841	33269	38359	42964
162	0	42400	35988	31118	31954
163	0	42707	26913	35512	25722
164	0	30207	35524	33508	40831
165	0	38573	27265	33109	41412
166	0	38440	42283	38471	44499
167	0	29024	30676	30969	26699
168	0	40043	43571	39382	36676
169	0	29026	44605	25349	41585
170	0	27021	25781	29011	32148
171	0	35985	40192	42960	37838
172	0	29000	35235	30744	43480
173	0	37399	27055	33470	32843
174	0	40771	25578	41812	34606
175	0	39089	38607	36643	43433
176	0	34264	36196	42408	27804
177	0	31138	29463	43725	29171
178	0	44787	44463	43135	34469
179	0	41175	43945	33520	42761
180	0	34353	29463	27078	43691
181	0	35391	25736	37055	31660
182	0	41646	34774	28921	31583
183	0	41724	32590	27816	41877
184	0	29274	42594	39640	40619
185	0	41507	33240	31007	29232
186	0	40826	36461	26113	44346
187	0	36238	39912	28294	25486
188	0	32695	28649	42983	32793
189	0	34193	27376	31805	44782
190	0	35523	35477	35966	32877
191	0	36800	38144	33611	26625
192	0	27559	30108	39372	32291
193	0	33875	28460	25635	29856
194	0	44131	25592	44222	29045
195	0	25212	33251	39351	28738
196	0	29303	29448	39269	36790
197	0	39415	40376	33247	27707
198	0	25538	44324	35536	38644
199	0	43859	44063	35221	34365
200	0	29426	28635	41890	27975
201	0	32613	35333	31935	33763
202	0	33202	31475	35622	42776
203	0	42458	31212	44645	28672
204	0	38096	41422	40573	30810
205	0	28720	40653	29139	35344
206	0	26192	37410	33973	37115
207	0	41344	33002	40442	35026
208	0	44442	26148	34396	42897
209	0	34996	40152	41831	33442
210	0	43212	30212	40562	25370
211	0	29060	38380	29732	38652
212	0	30132	35050	32507	26982
213	0	33180	31237	26484	40941
214	0	30654	39938	25114	38827
215	0	26772	37721	41765	36363
216	0	35852	31562	29236	38805
217	0	43701	29828	29615	42759
218	0	25843	29589	39031	29988
219	0	37932	25515	44430	38649
220	0	32245	27060	42301	26565
221	0	30502	37532	39466	32852
222	0	44588	40023	37877	32393
223	0	40690	37098	44592	33458
224	0	36605	40362	35345	25195
225	0	40923	26275	33919	25669
226	0	36135	33400	29180	35908
227	0	36014	25513	27083	32864
228	0	34476	32330	30806	44617
229	0	43483	42442	40386	38409
230	0	38186	42275	26771	39935
231	0	42770	33125	42808	33749
232	0	39989	33101	27958	40945
233	0	28263	44478	28926	27399
234	0	26672	39414	31363	27126
235	0	37030	30960	30601	26636
236	0	32347	40707	43256	30866
237	0	35275	44723	30825	28515
238	0	26574	37983	37266	30051
239	0	28822	26716	41653	28122
240	0	35485	44318	39720	42325
241	0	36284	29028	35487	31846
242	0	38713	32275	29483	38897
243	0	32948	36276	31762	38704
244	0	26957	40134	27071	28923
245	0	26606	40119	42860	38738
246	0	34763	39180	30327	37005
247	0	32516	41267	43111	31193
248	0	41046	43362	30459	32371
249	0	41816	30925	25330	28527
250	0	35841	29775	28840	31076
251	0	36420	36626	26264	40081
252	0	41382	42480	39683	33408
253	0	31436	36239	34042	32879
254	0	33895	37152	28895	27023
255	0	36003	39273	42246	25340
256	0	39916	25868	33994	25306
257	0	28611	40411	26369	26421
258	0	40711	29743	32258	44153
259	0	26697	40710	30436	35481
260	0	29944	43745	26818	33742
261	0	31365	28871	43110	43018
262	0	43441	30296	42051	28143
263	0	32961	27973	37879	43715
264	0	33941	25718	33534	38252
265	0	39561	44792	44947	42811
266	0	40515	26886	39094	38264
267	0	33326	42563	33407	25267
268	0	29198	32048	42495	42419
269	0	34221	35322	31115	33825
270	0	38703	32730	39045	37720
271	0	40148	37748	29866	38808
272	0	26838	34022	35813	41634
273	0	40486	35992	39789	40786
274	0	42110	37186	26474	41977
275	0	26486	33455	42340	36448
276	0	43397	25414	33252	42355
277	0	32986	25214	30475	32987
278	0	34019	36331	27742	37134
279	0	39171	41089	35332	30141
280	0	30421	30728	39273	40711
281	0	34465	36943	30280	26203
282	0	42551	35088	36812	28398
283	0	42777	36043	43229	25742
284	0	33738	43767	44805	33258
285	0	38855	38715	41773	33488
286	0	39655	26898	43442	31961
287	0	39256	28051	30937	27208
288	0	44996	30178	29350	39840
289	0	28236	25947	40400	42429
290	0	35158	43350	40389	35728
291	0	27229	32592	39108	30964
292	0	41752	42803	30552	33823
293	0	26459	44722	43897	42490
294	0	43217	36201	42871	43571
295	0	30393	38185	29443	44768
296	0	41939	32664	25927	28925
297	0	41173	37826	25700	34251
298	0	40680	40192	26880	37188
299	0	40829	29530	34710	34176
300	0	30213	34038	37438	42354
301	0	37819	28263	26128	44410
302	0	36443	35097	29547	43223
303	0	34591	41596	41129	33843
304	0	42712	40976	42475	44199
305	0	30384	43990	29666	26380
306	0	40756	40045	30877	37834
307	0	29192	38758	39614	34766
308	0	32756	32585	26439	37727
309	0	34128	43294	26371	37128
310	0	32017	36295	33166	38656
311	0	42447	31476	33535	37996
312	0	42198	39477	31625	41733
313	0	40714	34305	28117	31789
314	0	29085	39453	44270	38316
315	0	41242	38009	44083	30254
316	0	36851	40154	40575	43694
317	0	44891	43923	27222	37991
318	0	31380	41759	38620	32837
319	0	40352	42067	34350	31774
320	0	25084	37580	42357	31556
321	0	36568	28450	37485	41481
322	0	31017	34346	27295	25850
323	0	35769	29061	30963	33670
324	0	33551	31544	36372	43421
325	0	40847	43992	38699	25850
326	0	42177	29058	26353	38613
327	0	27306	27284	42354	37547
328	0	39381	30188	26582	27496
329	0	42248	36609	31574	27541
330	0	36353	44054	42819	39796
331	0	32553	32464	34295	37371
332	0	44208	44224	27502	41560
333	0	29443	29627	43261	35658
334	0	27918	41098	41315	25764
335	0	35483	33298	29001	31798
336	0	34763	43061	33427	36370
337	0	33204	31569	30862	29195
338	0	37955	40110	36724	28430
339	0	43169	27952	44910	31599
340	0	32753	34212	26871	25426
341	0	38488	30165	34708	33581
342	0	36767	33009	40443	43559
343	0	38313	43715	28620	44993
